X	Y	eta_m
-325.000000	1075.000000	1.038926
-325.000000	1125.000000	1.575266
-325.000000	1175.000000	1.960053
-325.000000	1225.000000	2.244627
-325.000000	1275.000000	2.817002
-325.000000	1325.000000	3.650534
-325.000000	1375.000000	5.000000
-325.000000	1425.000000	5.978634
-325.000000	1475.000000	6.736457
-325.000000	1525.000000	7.754791
-325.000000	1575.000000	8.123077
-325.000000	1625.000000	8.761331
-325.000000	1675.000000	8.587663
-325.000000	1725.000000	8.699362
-325.000000	1775.000000	8.259972
-325.000000	1825.000000	8.370279
-325.000000	1875.000000	7.919259
-325.000000	1925.000000	7.824476
-325.000000	1975.000000	7.737685
-275.000000	-1975.000000	5.564730
-275.000000	-1925.000000	5.303155
-275.000000	-1875.000000	5.000000
-275.000000	-1825.000000	3.555855
-275.000000	-1775.000000	2.846142
-275.000000	-1725.000000	2.170666
-275.000000	-1675.000000	1.719279
-275.000000	-1625.000000	1.349570
-275.000000	-1575.000000	1.144734
-275.000000	-1525.000000	0.993435
-275.000000	-1475.000000	0.890363
-275.000000	-1425.000000	0.795132
-275.000000	-1375.000000	0.737170
-275.000000	-1325.000000	0.703703
-275.000000	-1275.000000	0.709226
-275.000000	-1225.000000	0.691844
-275.000000	-1175.000000	0.682894
-275.000000	-1125.000000	0.668323
-275.000000	-1075.000000	0.650597
-275.000000	-1025.000000	0.675350
-275.000000	-975.000000	0.684738
-275.000000	-925.000000	0.726464
-275.000000	-875.000000	0.805324
-275.000000	-825.000000	0.795545
-275.000000	-775.000000	0.793158
-275.000000	-725.000000	0.592479
-275.000000	-675.000000	0.550776
-275.000000	-625.000000	0.306183
-275.000000	-575.000000	0.134505
-275.000000	-525.000000	-0.348509
-275.000000	-475.000000	-5.000000
-275.000000	975.000000	-5.000000
-275.000000	1025.000000	1.617524
-275.000000	1075.000000	1.287308
-275.000000	1125.000000	1.713901
-275.000000	1175.000000	1.936105
-275.000000	1225.000000	2.074451
-275.000000	1275.000000	2.655991
-275.000000	1325.000000	3.305256
-275.000000	1375.000000	4.311463
-275.000000	1425.000000	5.000000
-275.000000	1475.000000	6.351390
-275.000000	1525.000000	7.309974
-275.000000	1575.000000	7.641394
-275.000000	1625.000000	8.165521
-275.000000	1675.000000	7.780103
-275.000000	1725.000000	7.490675
-275.000000	1775.000000	6.865289
-275.000000	1825.000000	6.395780
-275.000000	1875.000000	5.871374
-275.000000	1925.000000	5.549061
-275.000000	1975.000000	5.460375
-225.000000	-1975.000000	6.768095
-225.000000	-1925.000000	6.415738
-225.000000	-1875.000000	5.326414
-225.000000	-1825.000000	4.202819
-225.000000	-1775.000000	3.076521
-225.000000	-1725.000000	2.366387
-225.000000	-1675.000000	1.779102
-225.000000	-1625.000000	1.374777
-225.000000	-1575.000000	1.130721
-225.000000	-1525.000000	0.968514
-225.000000	-1475.000000	0.840707
-225.000000	-1425.000000	0.770373
-225.000000	-1375.000000	0.709130
-225.000000	-1325.000000	0.667391
-225.000000	-1275.000000	0.674706
-225.000000	-1225.000000	0.668802
-225.000000	-1175.000000	0.639007
-225.000000	-1125.000000	0.607623
-225.000000	-1075.000000	0.580949
-225.000000	-1025.000000	0.572666
-225.000000	-975.000000	0.600308
-225.000000	-925.000000	0.664200
-225.000000	-875.000000	0.771248
-225.000000	-825.000000	0.737945
-225.000000	-775.000000	-0.645541
-225.000000	-725.000000	0.564897
-225.000000	-675.000000	0.792381
-225.000000	-625.000000	0.282822
-225.000000	-575.000000	0.189604
-225.000000	-525.000000	-1.014042
-225.000000	1025.000000	-0.744024
-225.000000	1075.000000	1.174364
-225.000000	1125.000000	1.539333
-225.000000	1175.000000	1.670137
-225.000000	1225.000000	1.716023
-225.000000	1275.000000	2.210804
-225.000000	1325.000000	2.782647
-225.000000	1375.000000	3.539581
-225.000000	1425.000000	5.000000
-225.000000	1475.000000	6.564334
-225.000000	1525.000000	6.833333
-225.000000	1575.000000	6.908343
-225.000000	1625.000000	7.289123
-225.000000	1675.000000	6.501554
-225.000000	1725.000000	6.160915
-225.000000	1775.000000	5.000000
-225.000000	1825.000000	5.000000
-225.000000	1875.000000	3.317229
-225.000000	1925.000000	3.029675
-225.000000	1975.000000	2.917767
-175.000000	-1975.000000	6.920777
-175.000000	-1925.000000	6.754187
-175.000000	-1875.000000	5.854967
-175.000000	-1825.000000	5.000000
-175.000000	-1775.000000	3.605867
-175.000000	-1725.000000	2.781175
-175.000000	-1675.000000	2.172723
-175.000000	-1625.000000	1.628266
-175.000000	-1575.000000	1.308305
-175.000000	-1525.000000	1.110682
-175.000000	-1475.000000	0.931377
-175.000000	-1425.000000	0.836128
-175.000000	-1375.000000	0.790513
-175.000000	-1325.000000	0.747327
-175.000000	-1275.000000	0.724265
-175.000000	-1225.000000	0.698413
-175.000000	-1175.000000	0.660058
-175.000000	-1125.000000	0.647191
-175.000000	-1075.000000	0.609578
-175.000000	-1025.000000	0.564802
-175.000000	-975.000000	0.563256
-175.000000	-925.000000	0.612216
-175.000000	-875.000000	0.684066
-175.000000	-825.000000	0.687628
-175.000000	-775.000000	-1.377210
-175.000000	-725.000000	0.612545
-175.000000	-675.000000	0.862797
-175.000000	-625.000000	0.301937
-175.000000	-575.000000	0.088554
-175.000000	1025.000000	-5.000000
-175.000000	1075.000000	1.294043
-175.000000	1125.000000	1.396468
-175.000000	1175.000000	1.432677
-175.000000	1225.000000	1.429020
-175.000000	1275.000000	1.820908
-175.000000	1325.000000	2.299897
-175.000000	1375.000000	2.957945
-175.000000	1425.000000	5.000000
-175.000000	1475.000000	6.180277
-175.000000	1525.000000	6.264445
-175.000000	1575.000000	5.938545
-175.000000	1625.000000	5.790270
-175.000000	1675.000000	5.000000
-175.000000	1725.000000	3.635403
-175.000000	1775.000000	2.532245
-175.000000	1825.000000	2.088591
-175.000000	1875.000000	1.745916
-175.000000	1925.000000	1.549251
-175.000000	1975.000000	1.466698
-125.000000	-1975.000000	6.368589
-125.000000	-1925.000000	6.348137
-125.000000	-1875.000000	5.711129
-125.000000	-1825.000000	5.433630
-125.000000	-1775.000000	5.000000
-125.000000	-1725.000000	3.775794
-125.000000	-1675.000000	2.859539
-125.000000	-1625.000000	2.271721
-125.000000	-1575.000000	1.666370
-125.000000	-1525.000000	1.379641
-125.000000	-1475.000000	1.155183
-125.000000	-1425.000000	0.998977
-125.000000	-1375.000000	0.931584
-125.000000	-1325.000000	0.884070
-125.000000	-1275.000000	0.806394
-125.000000	-1225.000000	0.726676
-125.000000	-1175.000000	0.694583
-125.000000	-1125.000000	0.670888
-125.000000	-1075.000000	0.654186
-125.000000	-1025.000000	0.599896
-125.000000	-975.000000	0.579079
-125.000000	-925.000000	0.570703
-125.000000	-875.000000	0.620328
-125.000000	-825.000000	0.622418
-125.000000	-775.000000	0.596350
-125.000000	-725.000000	0.701268
-125.000000	-675.000000	0.796423
-125.000000	-625.000000	0.445355
-125.000000	-575.000000	-3.424585
-125.000000	1025.000000	-5.000000
-125.000000	1075.000000	0.070778
-125.000000	1125.000000	1.289642
-125.000000	1175.000000	1.255566
-125.000000	1225.000000	1.213397
-125.000000	1275.000000	1.558659
-125.000000	1325.000000	2.070498
-125.000000	1375.000000	2.840400
-125.000000	1425.000000	5.000000
-125.000000	1475.000000	6.381494
-125.000000	1525.000000	6.211929
-125.000000	1575.000000	5.301504
-125.000000	1625.000000	5.000000
-125.000000	1675.000000	3.256261
-125.000000	1725.000000	2.480046
-125.000000	1775.000000	1.449655
-125.000000	1825.000000	1.177610
-125.000000	1875.000000	0.903536
-125.000000	1925.000000	0.761970
-125.000000	1975.000000	0.703486
-75.000000	-1975.000000	5.039091
-75.000000	-1925.000000	5.249028
-75.000000	-1875.000000	5.580274
-75.000000	-1825.000000	6.030323
-75.000000	-1775.000000	5.707412
-75.000000	-1725.000000	5.027232
-75.000000	-1675.000000	4.022189
-75.000000	-1625.000000	3.003917
-75.000000	-1575.000000	2.252890
-75.000000	-1525.000000	1.887424
-75.000000	-1475.000000	1.432215
-75.000000	-1425.000000	1.200804
-75.000000	-1375.000000	1.067073
-75.000000	-1325.000000	0.960479
-75.000000	-1275.000000	0.857834
-75.000000	-1225.000000	0.760531
-75.000000	-1175.000000	0.730189
-75.000000	-1125.000000	0.726380
-75.000000	-1075.000000	0.708197
-75.000000	-1025.000000	0.688384
-75.000000	-975.000000	0.604858
-75.000000	-925.000000	0.618200
-75.000000	-875.000000	0.643503
-75.000000	-825.000000	0.688790
-75.000000	-775.000000	0.751903
-75.000000	-725.000000	0.836549
-75.000000	-675.000000	0.861041
-75.000000	-625.000000	0.693252
-75.000000	1075.000000	-4.012197
-75.000000	1125.000000	0.612007
-75.000000	1175.000000	1.115944
-75.000000	1225.000000	1.062681
-75.000000	1275.000000	1.427075
-75.000000	1325.000000	2.116137
-75.000000	1375.000000	3.130652
-75.000000	1425.000000	5.000000
-75.000000	1475.000000	6.652086
-75.000000	1525.000000	6.300550
-75.000000	1575.000000	5.000000
-75.000000	1625.000000	3.399403
-75.000000	1675.000000	2.458463
-75.000000	1725.000000	1.646068
-75.000000	1775.000000	0.836649
-75.000000	1825.000000	0.575649
-75.000000	1875.000000	0.353579
-75.000000	1925.000000	0.251139
-75.000000	1975.000000	0.186896
-25.000000	-1975.000000	3.509602
-25.000000	-1925.000000	3.785696
-25.000000	-1875.000000	5.060207
-25.000000	-1825.000000	6.410426
-25.000000	-1775.000000	6.632814
-25.000000	-1725.000000	6.648914
-25.000000	-1675.000000	5.585541
-25.000000	-1625.000000	4.221773
-25.000000	-1575.000000	3.013551
-25.000000	-1525.000000	2.156760
-25.000000	-1475.000000	1.718058
-25.000000	-1425.000000	1.327025
-25.000000	-1375.000000	1.129329
-25.000000	-1325.000000	0.953083
-25.000000	-1275.000000	0.837478
-25.000000	-1225.000000	0.778677
-25.000000	-1175.000000	0.737280
-25.000000	-1125.000000	0.700553
-25.000000	-1075.000000	0.690300
-25.000000	-1025.000000	0.650379
-25.000000	-975.000000	0.631877
-25.000000	-925.000000	0.646100
-25.000000	-875.000000	0.657232
-25.000000	-825.000000	0.647186
-25.000000	-775.000000	0.660257
-25.000000	-725.000000	0.753539
-25.000000	-675.000000	0.992358
-25.000000	-625.000000	-0.016668
-25.000000	1125.000000	-2.249400
-25.000000	1175.000000	0.193684
-25.000000	1225.000000	0.936950
-25.000000	1275.000000	1.410538
-25.000000	1325.000000	2.372158
-25.000000	1375.000000	3.734911
-25.000000	1425.000000	5.343952
-25.000000	1475.000000	7.114948
-25.000000	1525.000000	6.363660
-25.000000	1575.000000	5.000000
-25.000000	1625.000000	2.735078
-25.000000	1675.000000	2.005158
-25.000000	1725.000000	1.289905
-25.000000	1775.000000	0.599241
-25.000000	1825.000000	0.398841
-25.000000	1875.000000	0.176169
-25.000000	1925.000000	0.089317
-25.000000	1975.000000	0.034523
25.000000	-1975.000000	2.536853
25.000000	-1925.000000	2.733917
25.000000	-1875.000000	5.000000
25.000000	-1825.000000	6.217237
25.000000	-1775.000000	6.966067
25.000000	-1725.000000	7.234819
25.000000	-1675.000000	6.583663
25.000000	-1625.000000	5.573606
25.000000	-1575.000000	3.933044
25.000000	-1525.000000	2.851505
25.000000	-1475.000000	2.043362
25.000000	-1425.000000	1.487064
25.000000	-1375.000000	1.171913
25.000000	-1325.000000	0.929350
25.000000	-1275.000000	0.808008
25.000000	-1225.000000	0.755201
25.000000	-1175.000000	0.725094
25.000000	-1125.000000	0.661356
25.000000	-1075.000000	0.656259
25.000000	-1025.000000	0.623722
25.000000	-975.000000	0.636280
25.000000	-925.000000	0.665739
25.000000	-875.000000	0.685517
25.000000	-825.000000	0.703486
25.000000	-775.000000	0.708631
25.000000	-725.000000	0.853761
25.000000	-675.000000	0.929079
25.000000	-625.000000	-3.474988
25.000000	1125.000000	-5.000000
25.000000	1175.000000	-0.039566
25.000000	1225.000000	0.831235
25.000000	1275.000000	1.917928
25.000000	1325.000000	3.188470
25.000000	1375.000000	5.000000
25.000000	1425.000000	7.826777
25.000000	1475.000000	6.919045
25.000000	1525.000000	6.163497
25.000000	1575.000000	5.000000
25.000000	1625.000000	2.106964
25.000000	1675.000000	1.565566
25.000000	1725.000000	0.937164
25.000000	1775.000000	0.382390
25.000000	1825.000000	0.270564
25.000000	1875.000000	0.062048
25.000000	1925.000000	0.022738
25.000000	1975.000000	-0.033488
75.000000	-1975.000000	2.024939
75.000000	-1925.000000	2.133336
75.000000	-1875.000000	3.747391
75.000000	-1825.000000	5.327923
75.000000	-1775.000000	6.572908
75.000000	-1725.000000	7.223494
75.000000	-1675.000000	6.920804
75.000000	-1625.000000	6.422004
75.000000	-1575.000000	5.087794
75.000000	-1525.000000	3.599047
75.000000	-1475.000000	2.499801
75.000000	-1425.000000	1.728285
75.000000	-1375.000000	1.294563
75.000000	-1325.000000	0.965226
75.000000	-1275.000000	0.805172
75.000000	-1225.000000	0.701955
75.000000	-1175.000000	0.672118
75.000000	-1125.000000	0.628698
75.000000	-1075.000000	0.606318
75.000000	-1025.000000	0.603909
75.000000	-975.000000	0.624045
75.000000	-925.000000	0.639728
75.000000	-875.000000	0.671134
75.000000	-825.000000	0.730762
75.000000	-775.000000	0.758762
75.000000	-725.000000	1.029146
75.000000	-675.000000	0.320014
75.000000	-625.000000	-5.000000
75.000000	1125.000000	-4.924089
75.000000	1175.000000	0.269109
75.000000	1225.000000	1.451344
75.000000	1275.000000	2.495194
75.000000	1325.000000	3.834565
75.000000	1375.000000	5.411935
75.000000	1425.000000	7.180918
75.000000	1475.000000	6.264367
75.000000	1525.000000	5.000000
75.000000	1575.000000	3.298377
75.000000	1625.000000	1.574546
75.000000	1675.000000	1.239547
75.000000	1725.000000	0.636833
75.000000	1775.000000	0.277538
75.000000	1825.000000	0.204007
75.000000	1875.000000	0.089534
75.000000	1925.000000	0.025881
75.000000	1975.000000	-0.056796
125.000000	-1975.000000	1.914439
125.000000	-1925.000000	2.004677
125.000000	-1875.000000	3.194469
125.000000	-1825.000000	3.861474
125.000000	-1775.000000	5.397184
125.000000	-1725.000000	6.511006
125.000000	-1675.000000	6.831781
125.000000	-1625.000000	7.007946
125.000000	-1575.000000	6.389763
125.000000	-1525.000000	5.000000
125.000000	-1475.000000	3.306419
125.000000	-1425.000000	2.200451
125.000000	-1375.000000	1.523975
125.000000	-1325.000000	1.094486
125.000000	-1275.000000	0.880725
125.000000	-1225.000000	0.752358
125.000000	-1175.000000	0.666232
125.000000	-1125.000000	0.612725
125.000000	-1075.000000	0.606548
125.000000	-1025.000000	0.597239
125.000000	-975.000000	0.644592
125.000000	-925.000000	0.644527
125.000000	-875.000000	0.711745
125.000000	-825.000000	0.749452
125.000000	-775.000000	0.902594
125.000000	-725.000000	0.703298
125.000000	-675.000000	-2.130691
125.000000	1125.000000	-5.000000
125.000000	1175.000000	1.261471
125.000000	1225.000000	2.365259
125.000000	1275.000000	3.770271
125.000000	1325.000000	5.000000
125.000000	1375.000000	7.295816
125.000000	1425.000000	6.132538
125.000000	1475.000000	5.000000
125.000000	1525.000000	3.306676
125.000000	1575.000000	2.031127
125.000000	1625.000000	0.954236
125.000000	1675.000000	0.794381
125.000000	1725.000000	0.514048
125.000000	1775.000000	0.158521
125.000000	1825.000000	0.213561
125.000000	1875.000000	0.251363
125.000000	1925.000000	0.186911
125.000000	1975.000000	0.137488
175.000000	-1975.000000	2.010916
175.000000	-1925.000000	2.096975
175.000000	-1875.000000	2.737543
175.000000	-1825.000000	2.659256
175.000000	-1775.000000	3.777123
175.000000	-1725.000000	5.177900
175.000000	-1675.000000	6.420893
175.000000	-1625.000000	7.327482
175.000000	-1575.000000	7.317365
175.000000	-1525.000000	6.392999
175.000000	-1475.000000	5.000000
175.000000	-1425.000000	2.959472
175.000000	-1375.000000	1.974121
175.000000	-1325.000000	1.316337
175.000000	-1275.000000	1.012520
175.000000	-1225.000000	0.838246
175.000000	-1175.000000	0.672856
175.000000	-1125.000000	0.605912
175.000000	-1075.000000	0.575736
175.000000	-1025.000000	0.596096
175.000000	-975.000000	0.613294
175.000000	-925.000000	0.641186
175.000000	-875.000000	0.679692
175.000000	-825.000000	0.795626
175.000000	-775.000000	0.018515
175.000000	-725.000000	-1.124064
175.000000	1125.000000	0.025453
175.000000	1175.000000	2.097341
175.000000	1225.000000	3.340638
175.000000	1275.000000	5.000000
175.000000	1325.000000	5.000000
175.000000	1375.000000	5.909580
175.000000	1425.000000	3.685035
175.000000	1475.000000	2.812991
175.000000	1525.000000	1.576801
175.000000	1575.000000	0.732411
175.000000	1625.000000	0.430534
175.000000	1675.000000	0.334574
175.000000	1725.000000	0.066409
175.000000	1775.000000	0.057410
175.000000	1825.000000	0.127630
175.000000	1875.000000	0.374712
175.000000	1925.000000	0.217020
175.000000	1975.000000	0.237716
225.000000	-1975.000000	2.380437
225.000000	-1925.000000	2.428241
225.000000	-1875.000000	2.597584
225.000000	-1825.000000	2.024135
225.000000	-1775.000000	2.821750
225.000000	-1725.000000	3.831337
225.000000	-1675.000000	5.732615
225.000000	-1625.000000	7.322733
225.000000	-1575.000000	7.723882
225.000000	-1525.000000	7.264449
225.000000	-1475.000000	6.011104
225.000000	-1425.000000	4.023035
225.000000	-1375.000000	2.543162
225.000000	-1325.000000	1.661921
225.000000	-1275.000000	1.146319
225.000000	-1225.000000	0.940428
225.000000	-1175.000000	0.677037
225.000000	-1125.000000	0.594382
225.000000	-1075.000000	0.557285
225.000000	-1025.000000	0.520825
225.000000	-975.000000	0.649675
225.000000	-925.000000	0.600266
225.000000	-875.000000	0.737172
225.000000	-825.000000	0.351536
225.000000	-775.000000	-5.000000
225.000000	1125.000000	2.203798
225.000000	1175.000000	3.535893
225.000000	1225.000000	5.000000
225.000000	1275.000000	6.577500
225.000000	1325.000000	5.331759
225.000000	1375.000000	3.714284
225.000000	1425.000000	2.223735
225.000000	1475.000000	1.184562
225.000000	1525.000000	0.288417
225.000000	1575.000000	0.271557
225.000000	1625.000000	-0.198079
225.000000	1675.000000	-0.026604
225.000000	1725.000000	-0.144616
225.000000	1775.000000	-0.003073
225.000000	1825.000000	0.098059
225.000000	1875.000000	0.272990
225.000000	1925.000000	0.503534
225.000000	1975.000000	0.666279
275.000000	-1975.000000	3.039662
275.000000	-1925.000000	2.666199
275.000000	-1875.000000	2.395527
275.000000	-1825.000000	1.723513
275.000000	-1775.000000	2.149215
275.000000	-1725.000000	2.952621
275.000000	-1675.000000	5.000000
275.000000	-1625.000000	6.693113
275.000000	-1575.000000	7.659011
275.000000	-1525.000000	7.612349
275.000000	-1475.000000	7.024947
275.000000	-1425.000000	5.378536
275.000000	-1375.000000	3.404289
275.000000	-1325.000000	2.083363
275.000000	-1275.000000	1.405313
275.000000	-1225.000000	1.097809
275.000000	-1175.000000	0.678642
275.000000	-1125.000000	0.604248
275.000000	-1075.000000	0.529822
275.000000	-1025.000000	0.470651
275.000000	-975.000000	0.479737
275.000000	-925.000000	-5.000000
